channel,title,picked,auto_topics,minutes,url,views,video_id
Sebastian Lague,Coding Adventure: Simulating Smoke,yes,programming practice; simulation,41.7,https://www.youtube.com/watch?v=Q78wvrQ9xsU,661000,Q78wvrQ9xsU
Sebastian Lague,I Made a Game in 4 Days (for the GMTK jam),,games & puzzles,25.2,https://www.youtube.com/watch?v=zElxgxOeugY,196000,zElxgxOeugY
Sebastian Lague,Coding Adventure: Ray-Tracing Glass,yes,programming practice,41.3,https://www.youtube.com/watch?v=wA1KVZ1eOuA,321000,wA1KVZ1eOuA
Sebastian Lague,Coding Adventure: Software Rasterizer,yes,3D graphics; programming practice,50.1,https://www.youtube.com/watch?v=yyJ-hdISgnw,630000,yyJ-hdISgnw
Sebastian Lague,Simulating 256 Bytes of RAM,yes,binary & number representation; how computers work; simulation,25.8,https://www.youtube.com/watch?v=HGkuRp5HfH8,481000,HGkuRp5HfH8
Sebastian Lague,Coding Adventure: Planetary Fluid Sim,yes,orbits & motion; programming practice; simulation,27.4,https://www.youtube.com/watch?v=8nIB7e_eds4,894000,8nIB7e_eds4
Sebastian Lague,Coding Adventure: Rendering Fluids,yes,3D graphics; programming practice; simulation,58.7,https://www.youtube.com/watch?v=kOkfC5fLfgE,937000,kOkfC5fLfgE
Sebastian Lague,Coding Adventure: Sound (and the Fourier Transform),yes,programming practice; trigonometry & waves,43.5,https://www.youtube.com/watch?v=iA6wRgwl7k0,710000,iA6wRgwl7k0
Sebastian Lague,Coding Adventure: More Ray Tracing!,yes,3D graphics; programming practice,52.2,https://www.youtube.com/watch?v=C1H4zIiCOaI,714000,C1H4zIiCOaI
Sebastian Lague,Coding Adventure: Rendering Text,yes,3D graphics; programming practice,70.9,https://www.youtube.com/watch?v=SO83KQuuZvg,1200000,SO83KQuuZvg
Sebastian Lague,Bad Apple!! but it's a fluid simulation,,simulation,4.0,https://www.youtube.com/watch?v=2Ni13dnAbSA,1100000,2Ni13dnAbSA
Sebastian Lague,I Ran a Chess Programming Tournament!,yes,games & puzzles; programming practice,78.7,https://www.youtube.com/watch?v=Ne40a5LkK6A,914000,Ne40a5LkK6A
Sebastian Lague,Coding Adventure: Simulating Fluids,yes,programming practice; simulation,47.9,https://www.youtube.com/watch?v=rSKMYc1CQHE,2600000,rSKMYc1CQHE
Sebastian Lague,Coding Adventure: Making a Better Chess Bot,yes,games & puzzles; programming practice,61.0,https://www.youtube.com/watch?v=_vqlIPDR2TU,1300000,_vqlIPDR2TU
Sebastian Lague,Answering Your Questions,,,29.2,https://www.youtube.com/watch?v=kIMHRQWorkE,385000,kIMHRQWorkE
Sebastian Lague,Coding Adventure: Ray Tracing,yes,3D graphics; programming practice,38.0,https://www.youtube.com/watch?v=Qz0KTGYJtUk,1500000,Qz0KTGYJtUk
Sebastian Lague,Experimenting with Buses and Three-State Logic,yes,logic,18.7,https://www.youtube.com/watch?v=_3cNcmli6xQ,723000,_3cNcmli6xQ
Sebastian Lague,Visualizing Data with 7-Segment Displays,yes,colour & images; how computers work; statistics & data,34.4,https://www.youtube.com/watch?v=hEDQpqhY2MA,1500000,hEDQpqhY2MA
Sebastian Lague,I Tried Coding a Neural Network to Identify Doodles,yes,AI & machine learning; networks & the web; programming practice,54.9,https://www.youtube.com/watch?v=hfMk-kjRv4c,2200000,hfMk-kjRv4c
Sebastian Lague,Polishing and Releasing My Tiny Geography Game,,games & puzzles,26.2,https://www.youtube.com/watch?v=pNp4ug5F6To,2300000,pNp4ug5F6To
Sebastian Lague,Trying to Improve My Geography Game with More Real-World Data,,games & puzzles; statistics & data,36.2,https://www.youtube.com/watch?v=UXD97l7ZT0w,3700000,UXD97l7ZT0w
Sebastian Lague,I Tried Creating a Game Using Real-World Geographic Data,yes,games & puzzles; statistics & data,31.6,https://www.youtube.com/watch?v=sLqXFF8mlEU,6100000,sLqXFF8mlEU
Sebastian Lague,I Spent a Week Making a Game about Vacuuming,,games & puzzles,17.9,https://www.youtube.com/watch?v=PGk0rnyTa1U,3300000,PGk0rnyTa1U
Sebastian Lague,Coding Adventure: Terraforming,yes,programming practice,22.4,https://www.youtube.com/watch?v=vTMEdHcKgM4,1600000,vTMEdHcKgM4
Sebastian Lague,Complex Behaviour from Simple Rules: 3 Simulations,yes,simulation,10.9,https://www.youtube.com/watch?v=kzwT3wQWAHE,400000,kzwT3wQWAHE
Sebastian Lague,Coding Adventure: Ant and Slime Simulations,yes,programming practice; simulation,17.9,https://www.youtube.com/watch?v=X-iSQQgOd1A,2100000,X-iSQQgOd1A
Sebastian Lague,Coding Adventure: Chess,yes,games & puzzles; programming practice,29.4,https://www.youtube.com/watch?v=U4ogK0MIzqk,4200000,U4ogK0MIzqk
Sebastian Lague,How Do Computers Remember?,yes,,19.5,https://www.youtube.com/watch?v=I0-izyq6q5s,6200000,I0-izyq6q5s
Sebastian Lague,Exploring How Computers Work,yes,how computers work,18.2,https://www.youtube.com/watch?v=QZwneRb-zqA,4000000,QZwneRb-zqA
Sebastian Lague,Coding Adventure: Atmosphere,,geometry; programming practice,22.0,https://www.youtube.com/watch?v=DxfEbulyFcY,1300000,DxfEbulyFcY
Sebastian Lague,Coding Adventure: Procedural Moons and Planets,yes,orbits & motion; programming practice; simulation,22.8,https://www.youtube.com/watch?v=lctXaT9pxA0,1900000,lctXaT9pxA0
Sebastian Lague,Coding Adventure: Solar System,yes,orbits & motion; programming practice,12.2,https://www.youtube.com/watch?v=7axImc1sxa0,983000,7axImc1sxa0
Sebastian Lague,Coding Adventure: Portals,,programming practice,16.1,https://www.youtube.com/watch?v=cWpFZbjtSQg,1400000,cWpFZbjtSQg
Sebastian Lague,My First 10 Years of Game Development,,games & puzzles; programming practice,11.4,https://www.youtube.com/watch?v=egukLtEhyP0,1300000,egukLtEhyP0
Sebastian Lague,Coding Adventure: Game Idea Generator,yes,games & puzzles; programming practice,9.4,https://www.youtube.com/watch?v=--GB9qyZJqg,918000,--GB9qyZJqg
Sebastian Lague,I Created a (terrible) Video Game Console,,games & puzzles,9.3,https://www.youtube.com/watch?v=TURzbXTNaA0,2400000,TURzbXTNaA0
Sebastian Lague,Coding Adventure: Clouds,,programming practice,12.8,https://www.youtube.com/watch?v=4QOcCGI6xOU,1300000,4QOcCGI6xOU
Sebastian Lague,Coding Adventure: Boids,yes,programming practice; simulation,8.6,https://www.youtube.com/watch?v=bqtqltqcQhw,1700000,bqtqltqcQhw
Sebastian Lague,Coding Adventure: Coding a Coding Game,yes,games & puzzles; programming practice,4.6,https://www.youtube.com/watch?v=dY6jR52fFWo,636000,dY6jR52fFWo
Sebastian Lague,Coding Adventure: Simulating an Ecosystem,yes,programming practice; simulation,6.7,https://www.youtube.com/watch?v=r_It_X7v-1E,2300000,r_It_X7v-1E
Sebastian Lague,Coding Adventure: Marching Cubes,yes,programming practice,6.3,https://www.youtube.com/watch?v=M3iI2l0ltbE,1100000,M3iI2l0ltbE
Sebastian Lague,Coding Adventure: Ray Marching,yes,3D graphics; programming practice,5.1,https://www.youtube.com/watch?v=Cp5WWtMoeKg,1200000,Cp5WWtMoeKg
Sebastian Lague,Coding Adventure: Compute Shaders,,3D graphics; programming practice,5.4,https://www.youtube.com/watch?v=9RHGLZLUuwc,860000,9RHGLZLUuwc
Sebastian Lague,Coding Adventure: Hydraulic Erosion,yes,programming practice; simulation,5.3,https://www.youtube.com/watch?v=eaXk97ujbPQ,977000,eaXk97ujbPQ
Sebastian Lague,Path Creator (free unity tool),,programming practice,10.5,https://www.youtube.com/watch?v=saAQNRSYU9k,432000,saAQNRSYU9k
Sebastian Lague,[Ludum Dare #43] The Resistance: Behind the Scenes,,,2.8,https://www.youtube.com/watch?v=MoQ5OapRI2c,101000,MoQ5OapRI2c
Sebastian Lague,[Unity] Procedural Object Placement (E01: poisson disc sampling),yes,programming practice; simulation; statistics & data,18.6,https://www.youtube.com/watch?v=7WcmyxyFO7o,276000,7WcmyxyFO7o
Sebastian Lague,[Unity] Procedural Planets (E07: ocean depth),,orbits & motion; programming practice; simulation,13.7,https://www.youtube.com/watch?v=OULxvDLojic,147000,OULxvDLojic
Sebastian Lague,[Unity] Procedural Planets (E06: simple biomes),,orbits & motion; programming practice; simulation,17.3,https://www.youtube.com/watch?v=Nxr0z6zKhOI,120000,Nxr0z6zKhOI
Sebastian Lague,[Unity] Procedural Planets (E05: shader),,3D graphics; orbits & motion; programming practice; simulation,15.8,https://www.youtube.com/watch?v=itnLOlQ2QFo,161000,itnLOlQ2QFo
Sebastian Lague,[Unity] Procedural Planets (E04: multiple noise filters),,orbits & motion; programming practice; simulation,15.8,https://www.youtube.com/watch?v=H4g-TC__cvg,152000,H4g-TC__cvg
Sebastian Lague,[Unity] Procedural Planets (E03: layered noise),,orbits & motion; programming practice; simulation,15.6,https://www.youtube.com/watch?v=uY9PAcNMu8s,219000,uY9PAcNMu8s
Sebastian Lague,[Unity] Procedural Planets (E02 settings editor),,orbits & motion; programming practice; simulation,16.6,https://www.youtube.com/watch?v=LyV7cEQyZMk,246000,LyV7cEQyZMk
Sebastian Lague,[Unity] Procedural Planets (E01 the sphere),,geometry; orbits & motion; programming practice; simulation,16.7,https://www.youtube.com/watch?v=QN39W020LqU,727000,QN39W020LqU
Sebastian Lague,Neural Networks | E03: data and evaluation (unfinished series),,AI & machine learning; networks & the web; statistics & data,9.1,https://www.youtube.com/watch?v=d9hLNUzLBYI,106000,d9hLNUzLBYI
Sebastian Lague,Neural Networks | E02: predictions (unfinished series),,AI & machine learning; networks & the web,13.8,https://www.youtube.com/watch?v=8bNIkfRJZpo,200000,8bNIkfRJZpo
Sebastian Lague,A Brief Introduction to Neural Networks (unfinished series),yes,AI & machine learning; networks & the web,5.6,https://www.youtube.com/watch?v=bVQUSndDllU,406000,bVQUSndDllU
Sebastian Lague,Algorithms Explained – minimax and alpha-beta pruning,yes,algorithms & complexity,11.0,https://www.youtube.com/watch?v=l-hh51ncgDI,1400000,l-hh51ncgDI
Sebastian Lague,INTEGRATION 04 - Making an RPG in Unity (E13),,calculus; programming practice,19.5,https://www.youtube.com/watch?v=aOmqkTdqQXo,167000,aOmqkTdqQXo
Sebastian Lague,INTEGRATION 03 - Making an RPG in Unity (E12),,calculus; programming practice,23.2,https://www.youtube.com/watch?v=yhPRkihs-Yg,122000,yhPRkihs-Yg
Sebastian Lague,RPG graphics E10: Attack Animations [Blender],,3D graphics,22.4,https://www.youtube.com/watch?v=4p5W9fShkCo,102000,4p5W9fShkCo
Sebastian Lague,[Unity] 2D Curve Editor (E06: road mesh),,programming practice,21.4,https://www.youtube.com/watch?v=Q12sb-sOhdI,91000,Q12sb-sOhdI
Sebastian Lague,[Unity] 2D Curve Editor (E05: evenly spaced points),,programming practice,12.6,https://www.youtube.com/watch?v=d9k97JemYbM,41000,d9k97JemYbM
Sebastian Lague,[movie jam] Swordfish: Behind the Scenes,,,4.8,https://www.youtube.com/watch?v=zTgpsUFJnlg,61000,zTgpsUFJnlg
Sebastian Lague,[Unity] 2D Curve Editor (E04: inserting and deleting points),,programming practice,21.9,https://www.youtube.com/watch?v=-UXIQKbl5RU,34000,-UXIQKbl5RU
Sebastian Lague,[Unity] 2D Curve Editor (E03: closed path and auto-controls),,programming practice,20.5,https://www.youtube.com/watch?v=nNmFLWup4_k,46000,nNmFLWup4_k
Sebastian Lague,[Unity] 2D Curve Editor (E02: adding and moving points),,programming practice,20.1,https://www.youtube.com/watch?v=n_RHttAaRCk,101000,n_RHttAaRCk
Sebastian Lague,[Unity] 2D Curve Editor (E01: introduction and concepts),,programming practice,3.8,https://www.youtube.com/watch?v=RF04Fi9OCPc,147000,RF04Fi9OCPc
Sebastian Lague,[Unity] Programming Practice: Sliding Blocks 2/2,,programming practice,20.4,https://www.youtube.com/watch?v=X8YnoIq1d1g,18000,X8YnoIq1d1g
Sebastian Lague,[Unity] Programming Practice: Sliding Blocks 1/2,,programming practice,17.4,https://www.youtube.com/watch?v=ZrM7uCxtM6E,46000,ZrM7uCxtM6E
Sebastian Lague,Unity Gradient Editor (3/3),,calculus; programming practice,22.0,https://www.youtube.com/watch?v=EXuCrb3VBJs,15000,EXuCrb3VBJs
Sebastian Lague,[Ludum Dare 40] Splotch 2: Behind the Scenes,,,4.8,https://www.youtube.com/watch?v=Tow7a-_f9u4,86000,Tow7a-_f9u4
Sebastian Lague,[xkcd jam] Spirit Rover: Behind the Scenes,,,7.3,https://www.youtube.com/watch?v=hGiNRlmpids,98000,hGiNRlmpids
Sebastian Lague,Unity Gradient Editor (2/3),,calculus; programming practice,15.4,https://www.youtube.com/watch?v=Mq56rMUMq1s,14000,Mq56rMUMq1s
Sebastian Lague,Unity Gradient Editor (1/3),,calculus; programming practice,14.9,https://www.youtube.com/watch?v=8_ZAlEoAQiA,43000,8_ZAlEoAQiA
Sebastian Lague,RPG graphics E09: Sword and Shield [Blender],,3D graphics,21.2,https://www.youtube.com/watch?v=01gbRTk1Nbs,63000,01gbRTk1Nbs
Sebastian Lague,Visual Debug [Unity Editor Tool],,programming practice,8.3,https://www.youtube.com/watch?v=tdISDcM1oxo,19000,tdISDcM1oxo
Sebastian Lague,Unity Shape Editor Tool (4/4),,geometry; programming practice,18.1,https://www.youtube.com/watch?v=VuxoCaGkwh4,20000,VuxoCaGkwh4
Sebastian Lague,Unity Shape Editor Tool (3/4),,geometry; programming practice,21.8,https://www.youtube.com/watch?v=SQH53AcuGjI,14000,SQH53AcuGjI
Sebastian Lague,Unity Shape Editor Tool (2/4),,geometry; programming practice,21.1,https://www.youtube.com/watch?v=ew4NtzkXj8U,19000,ew4NtzkXj8U
Sebastian Lague,Unity Shape Editor Tool (1/4),,geometry; programming practice,16.4,https://www.youtube.com/watch?v=bPO7_JNWNmI,62000,bPO7_JNWNmI
Sebastian Lague,INTEGRATION 02 - Making an RPG in Unity (E08),,calculus; programming practice,22.9,https://www.youtube.com/watch?v=ZBLvKR2E62Q,192000,ZBLvKR2E62Q
Sebastian Lague,RPG graphics E08: Icons [Blender],,3D graphics,3.8,https://www.youtube.com/watch?v=NLYzM9jK1lA,57000,NLYzM9jK1lA
Sebastian Lague,RPG graphics E07: Armour [Blender],,3D graphics,30.4,https://www.youtube.com/watch?v=rzau6SFcNOk,98000,rzau6SFcNOk
Sebastian Lague,RPG graphics E06: Clothes [Blender],,3D graphics,25.5,https://www.youtube.com/watch?v=B_6xXNTB7dc,158000,B_6xXNTB7dc
Sebastian Lague,INTEGRATION 01 - Making an RPG in Unity (E03),,calculus; programming practice,7.9,https://www.youtube.com/watch?v=COckHIIO8vk,353000,COckHIIO8vk
Sebastian Lague,RPG graphics E05: Run animation [Blender],,3D graphics,11.7,https://www.youtube.com/watch?v=L3FJVQbnllc,211000,L3FJVQbnllc
Sebastian Lague,RPG graphics E04: Walk animation [Blender],,3D graphics,12.7,https://www.youtube.com/watch?v=gFf5eGCjUUg,518000,gFf5eGCjUUg
Sebastian Lague,RPG graphics E03: Weight painting [Blender],,3D graphics,9.6,https://www.youtube.com/watch?v=nK2F-l8Wjbg,225000,nK2F-l8Wjbg
Sebastian Lague,RPG graphics E02: Character rig [Blender],,3D graphics,21.8,https://www.youtube.com/watch?v=jp_SqjB0468,395000,jp_SqjB0468
Sebastian Lague,RPG graphics E01: Character model [Blender],,3D graphics; AI & machine learning,27.0,https://www.youtube.com/watch?v=aAO4C_8y0w8,1000000,aAO4C_8y0w8
Sebastian Lague,Create an RPG with Unity + Blender (introduction),,programming practice,1.7,https://www.youtube.com/watch?v=NGn_gSfYwVw,188000,NGn_gSfYwVw
Sebastian Lague,[Unity 2017] Placing Objects with Physics,,programming practice,21.9,https://www.youtube.com/watch?v=SnhfcdtGM2E,36000,SnhfcdtGM2E
Sebastian Lague,Gamedev Maths: point in triangle,yes,geometry,3.9,https://www.youtube.com/watch?v=HYAgJN3x4GA,102000,HYAgJN3x4GA
Sebastian Lague,Gamedev Maths: distance from point to line,yes,,5.5,https://www.youtube.com/watch?v=KHuI9bXZS74,59000,KHuI9bXZS74
Sebastian Lague,Procedural Landmass Generation (E21: fixing gaps),,simulation,27.0,https://www.youtube.com/watch?v=c2BUgXdjZkg,143000,c2BUgXdjZkg
Sebastian Lague,Procedural Landmass Generation (E20: refactoring 2/2),,programming practice; simulation,30.0,https://www.youtube.com/watch?v=K9f0f1znEGk,84000,K9f0f1znEGk
Sebastian Lague,Procedural Landmass Generation (E19: refactoring 1/2),,programming practice; simulation,28.7,https://www.youtube.com/watch?v=TuPjra5Gj3w,61000,TuPjra5Gj3w
Sebastian Lague,Procedural Landmass Generation (E18: fixes and optimization),,calculus; simulation,28.1,https://www.youtube.com/watch?v=B1Hrkv3HA5o,99000,B1Hrkv3HA5o
Sebastian Lague,[Ludum Dare #38] Space Turtle: Behind the Scenes,,,5.4,https://www.youtube.com/watch?v=fESeYz0zRFA,96000,fESeYz0zRFA
Sebastian Lague,Introduction to Game Development (E25: stealth game 3/3),,games & puzzles; programming practice,16.6,https://www.youtube.com/watch?v=MOLg3W0HeLs,90000,MOLg3W0HeLs
Sebastian Lague,Introduction to Game Development (E24: stealth game 2/3),,games & puzzles; programming practice,18.7,https://www.youtube.com/watch?v=TfhPBAe9Tt8,80000,TfhPBAe9Tt8
Sebastian Lague,Introduction to Game Development (E23: stealth game 1/3),,games & puzzles; programming practice,15.6,https://www.youtube.com/watch?v=jUdx_Nj4Xk0,136000,jUdx_Nj4Xk0
Sebastian Lague,Introduction to Game Development (E22: trigonometry),yes,games & puzzles; programming practice; trigonometry & waves,15.1,https://www.youtube.com/watch?v=-dGi2Ffdiuk,96000,-dGi2Ffdiuk
Sebastian Lague,Introduction to Game Development (E21: coroutines),,games & puzzles; programming practice,10.9,https://www.youtube.com/watch?v=Eq6rCCO2EU0,79000,Eq6rCCO2EU0
Sebastian Lague,Introduction to Game Development (E20: loops),,games & puzzles; programming practice,9.3,https://www.youtube.com/watch?v=9eS2a4eoahA,43000,9eS2a4eoahA
Sebastian Lague,Introduction to Game Development (E19: arrays and lists),,games & puzzles; programming practice,8.9,https://www.youtube.com/watch?v=INbqu9JvZHw,55000,INbqu9JvZHw
Sebastian Lague,Introduction to Game Development (E18: raycasting),,games & puzzles; programming practice,21.0,https://www.youtube.com/watch?v=fFq5So-UB0E,164000,fFq5So-UB0E
Sebastian Lague,Introduction to Game Development (E17: reference vs value types),,games & puzzles; programming practice,7.0,https://www.youtube.com/watch?v=XSUBp-EZhBE,62000,XSUBp-EZhBE
Sebastian Lague,[Unity] Camera Shake,,3D graphics; colour & images; programming practice,21.4,https://www.youtube.com/watch?v=D3gbXAVcG-0,31000,D3gbXAVcG-0
Sebastian Lague,A* Pathfinding (E10: threading),,graphs & pathfinding,10.9,https://www.youtube.com/watch?v=TFyEWDMQUKc,84000,TFyEWDMQUKc
Sebastian Lague,A* Pathfinding (E09: path smoothing 2/2),,graphs & pathfinding,18.3,https://www.youtube.com/watch?v=bfevcsANSr4,66000,bfevcsANSr4
Sebastian Lague,A* Pathfinding (E08: path smoothing 1/2),,graphs & pathfinding,18.4,https://www.youtube.com/watch?v=NjQjl-ZBXoY,78000,NjQjl-ZBXoY
Sebastian Lague,A* Pathfinding (E07: smooth weights),,graphs & pathfinding,17.9,https://www.youtube.com/watch?v=Tb-rM3wGwv4,86000,Tb-rM3wGwv4
Sebastian Lague,Procedural Landmass Generation (E17: texture shader),,3D graphics; simulation,25.7,https://www.youtube.com/watch?v=XjH-UoyaTgs,123000,XjH-UoyaTgs
Sebastian Lague,Character Creation (E09: collisions and jumping),,,11.8,https://www.youtube.com/watch?v=qITXjT9s9do,95000,qITXjT9s9do
Sebastian Lague,Procedural Landmass Generation (E16: colour shader),,3D graphics; colour & images; simulation,20.2,https://www.youtube.com/watch?v=XdahmaohYvI,115000,XdahmaohYvI
Sebastian Lague,Kinematic Equations (E03: ball problem),yes,algebra & equations,17.9,https://www.youtube.com/watch?v=IvT8hjy6q4o,119000,IvT8hjy6q4o
Sebastian Lague,Kinematic Equations (E02: missile problem),yes,algebra & equations,11.1,https://www.youtube.com/watch?v=phMZQNu0ZFM,46000,phMZQNu0ZFM
Sebastian Lague,Kinematic Equations (E01: introduction),yes,algebra & equations,6.3,https://www.youtube.com/watch?v=v1V3T5BPd7E,89000,v1V3T5BPd7E
Sebastian Lague,Character Creation (E08: third person camera),,3D graphics; colour & images,11.0,https://www.youtube.com/watch?v=sNmeK3qK7oA,119000,sNmeK3qK7oA
Sebastian Lague,Character Creation (E07: Unity character controller),,programming practice,18.4,https://www.youtube.com/watch?v=ZwD1UHNCzOc,193000,ZwD1UHNCzOc
Sebastian Lague,Blender Character Creation (E06: Run animation),,,12.4,https://www.youtube.com/watch?v=wxq_tt9JlMM,62000,wxq_tt9JlMM
Sebastian Lague,Blender Character Creation (E05: Walk animation),,,16.1,https://www.youtube.com/watch?v=sTo4adwvulE,96000,sTo4adwvulE
Sebastian Lague,Blender Character Creation (E04: Rigging addendum),,,7.9,https://www.youtube.com/watch?v=9iaB2GpzIxQ,60000,9iaB2GpzIxQ
Sebastian Lague,[Unity] Creating a 2D Platformer (E13. max slopes),,programming practice,19.4,https://www.youtube.com/watch?v=1i1hTLU6JTY,58000,1i1hTLU6JTY
Sebastian Lague,Procedural Landmass Generation (E15: data storage),,simulation; statistics & data,23.8,https://www.youtube.com/watch?v=2IZ-99ueB4A,101000,2IZ-99ueB4A
